43	43	1	1	2	43	43	1	1	1	1	201	0	0	202	0	0	43	0	0	0	1	43	43	2	28	28	28	28	1	2	201	1	72	73	74	75	2	1	1	1	1	1	1	43	43	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	28	28	28	28	1	0	0	1	43	43	1	1	1	1	1	1	1	1	1	27	43	43	27	1	1	1	1	1	1	2	207	1	1	1	1	43	43
43	43	1	1	1	43	43	1	1	1	0	0	0	0	0	0	0	43	0	0	0	1	43	43	1	28	28	28	28	1	1	1	1	84	85	86	87	1	1	1	1	1	2	1	43	43	1	1	1	2	2	1	1	1	1	1	0	1	44	45	46	1	1	0	28	12	13	14	0	0	2	43	43	1	1	1	1	1	1	1	1	1	1	43	43	1	1	1	1	1	1	1	1	1	1	1	1	1	43	43
43	43	1	1	1	43	43	0	1	1	1	1	2	1	48	49	50	51	1	2	1	1	43	43	1	28	28	28	28	1	3	1	1	1	1	43	43	1	1	1	1	1	1	43	43	43	0	0	0	2	205	1	1	1	93	1	1	0	56	57	58	0	0	0	28	24	25	26	0	0	0	43	43	1	1	1	1	1	1	1	1	1	1	43	43	0	48	49	50	51	1	1	12	13	14	1	1	1	43	43
43	43	1	1	1	43	43	43	43	43	43	1	1	1	60	61	62	63	1	1	200	1	43	43	1	28	28	28	28	1	15	3	1	1	1	43	43	1	1	1	0	1	1	1	43	43	0	0	0	1	1	1	1	1	1	1	1	1	68	69	70	0	0	0	28	36	37	38	0	0	1	43	43	0	1	1	1	1	1	1	1	1	1	43	43	1	60	61	62	63	1	1	24	25	26	27	0	27	43	43
43	43	1	1	0	43	43	43	43	43	43	1	1	0	72	73	74	75	2	1	1	1	43	209	1	28	28	28	28	0	1	15	1	1	1	43	43	1	1	1	1	1	1	1	43	43	0	0	0	1	1	1	1	1	44	45	46	1	1	1	0	0	0	0	28	28	28	28	0	0	1	43	43	1	1	1	1	1	93	1	1	1	0	43	43	1	72	73	74	75	1	1	36	37	38	27	0	27	43	43
43	43	1	1	2	43	43	1	1	1	43	1	1	1	84	85	86	87	1	1	1	1	43	43	43	28	28	28	28	1	1	1	1	1	1	43	43	1	1	1	1	1	1	2	43	43	0	0	0	1	1	1	0	1	56	57	58	1	1	1	0	0	0	0	28	28	28	28	0	0	1	43	43	1	1	2	1	1	1	1	1	1	1	43	43	1	84	85	86	87	1	209	2	1	27	27	0	27	43	43
43	43	1	1	99	100	101	102	1	1	43	1	1	1	1	1	12	13	14	1	1	1	1	43	43	28	28	28	28	1	1	1	1	93	1	43	43	43	43	43	43	43	43	43	43	43	1	1	44	45	46	93	1	1	68	69	70	1	1	1	0	0	93	0	28	28	28	28	0	0	1	43	43	1	1	1	1	1	1	1	1	1	1	43	43	1	1	1	1	1	1	1	1	1	27	27	0	27	43	43
43	43	1	1	111	112	113	114	1	1	43	1	1	4	1	1	24	25	26	0	1	3	1	43	43	28	28	28	28	1	1	1	1	1	1	43	43	43	43	43	43	43	43	43	43	43	1	1	56	57	58	93	1	1	1	1	1	93	1	1	0	0	0	0	28	28	28	28	0	0	1	43	43	1	1	93	1	1	1	1	1	1	1	43	43	0	0	0	2	1	0	0	0	1	27	27	0	27	43	43
43	43	1	1	123	124	125	126	2	1	43	1	4	16	1	1	36	37	38	2	1	15	1	43	43	1	1	1	3	1	1	1	1	1	1	1	1	202	1	1	2	1	1	1	43	43	204	1	68	69	70	1	1	1	93	1	1	1	203	1	0	0	0	0	205	28	28	28	0	0	1	43	43	1	1	1	1	0	1	1	1	1	1	43	43	0	0	0	1	12	13	14	0	1	27	27	0	27	43	43
43	43	1	0	1	0	43	1	1	1	43	0	16	4	1	1	4	1	1	2	1	0	1	43	43	1	1	1	15	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	43	43	1	1	1	0	1	1	0	2	1	1	1	1	1	1	0	93	0	0	0	0	93	0	0	0	1	43	43	1	1	1	1	1	1	207	28	28	93	43	43	0	0	0	1	24	25	26	0	1	12	13	14	27	43	43
43	43	1	1	1	1	43	2	1	1	43	1	1	16	203	1	16	1	1	1	1	1	0	43	43	93	1	1	1	0	12	13	14	1	2	1	1	1	1	1	1	1	93	1	43	43	1	1	1	1	1	1	1	2	1	1	1	1	1	2	0	93	0	0	0	0	0	0	0	0	1	1	1	1	205	1	1	1	1	28	28	28	28	43	43	0	0	0	1	36	37	38	0	1	24	25	26	27	43	43
43	43	1	1	0	1	43	1	1	1	43	1	1	0	1	3	2	1	200	1	1	1	1	43	43	1	1	1	1	1	24	25	26	1	1	1	1	1	1	1	1	93	1	1	43	43	1	2	0	1	1	1	1	1	1	1	0	1	1	1	0	93	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	28	28	28	28	43	43	1	206	1	1	1	0	0	0	206	36	37	38	27	43	43
43	43	1	1	1	1	43	1	1	1	1	1	1	1	1	15	43	3	1	1	1	1	1	43	43	1	1	1	1	1	36	37	38	1	1	93	2	1	1	1	93	1	1	1	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	1	0	93	0	93	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	28	28	28	28	43	43	1	1	1	2	1	0	0	0	1	27	27	27	27	43	43
43	43	1	1	1	1	43	1	4	1	1	93	1	3	1	1	43	15	1	3	1	1	1	43	43	48	49	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	93	0	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	0	205	93	0	1	88	0	0	0	0	1	0	0	0	1	2	1	1	1	1	28	28	28	28	43	43	43	43	43	43	43	43	43	43	43	43	43	27	27	43	43
43	43	1	1	1	1	43	1	16	1	1	1	1	15	1	2	43	1	1	15	1	1	1	43	43	60	61	62	63	1	1	1	1	1	1	1	0	0	0	1	1	93	1	1	43	43	1	1	1	1	0	0	0	1	1	1	1	44	45	46	93	93	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	28	28	28	28	43	43	43	43	43	43	43	43	43	43	43	43	43	27	27	43	43
43	43	1	1	200	2	43	0	1	1	1	200	1	4	1	3	43	1	1	1	1	1	1	43	43	72	73	74	75	1	1	202	1	1	93	1	0	0	0	1	1	1	1	1	43	43	93	1	1	1	0	0	0	1	0	1	1	56	57	58	0	0	0	2	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	28	28	28	28	43	43	1	1	1	1	1	0	0	0	0	43	43	27	27	43	43
43	43	1	1	1	1	43	1	1	1	1	1	1	16	1	15	43	1	1	1	1	1	2	43	43	84	85	86	87	1	1	1	1	1	1	1	0	0	0	1	1	93	1	1	43	43	1	0	1	1	1	48	49	50	51	1	2	68	69	70	1	43	43	1	1	0	0	208	0	1	1	0	1	1	1	1	1	1	1	28	28	28	28	43	43	1	1	1	1	1	0	0	0	0	43	43	27	27	43	43
43	43	1	1	43	43	43	1	1	1	201	1	1	1	43	43	43	1	3	1	1	1	1	43	43	1	1	12	13	14	1	1	93	1	1	1	0	0	0	1	1	0	1	1	43	43	1	1	1	1	1	60	93	62	63	1	1	1	1	1	1	43	43	43	43	43	43	43	43	43	43	43	1	52	53	54	55	1	1	1	208	1	1	43	43	1	1	1	1	1	0	0	0	0	43	43	0	1	43	43
43	43	1	2	43	43	43	2	1	1	1	0	1	1	43	43	93	93	93	1	1	1	1	43	43	1	1	24	25	26	1	2	1	1	1	0	201	1	1	1	1	93	1	1	43	43	1	1	2	0	206	72	73	74	75	1	1	1	1	1	1	43	43	43	43	43	43	43	43	43	43	43	1	64	65	66	67	1	1	1	1	1	48	49	50	51	2	27	27	27	27	0	0	0	43	43	0	1	43	43
43	43	4	1	43	43	43	1	1	1	93	1	1	0	43	43	93	93	93	93	93	93	1	43	43	1	1	36	37	38	1	1	0	0	0	1	1	1	1	1	1	1	1	0	43	43	1	1	1	1	1	84	85	86	87	1	0	1	1	1	0	43	43	1	1	1	0	0	0	1	0	1	1	76	77	78	79	1	1	1	1	1	60	61	62	63	1	27	27	27	27	0	0	0	43	43	0	1	43	43
43	43	16	1	43	43	43	1	1	1	1	1	1	1	43	43	1	1	1	1	1	1	1	43	43	202	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	43	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43	43	1	1	93	0	0	0	1	1	1	1	88	89	90	91	1	1	1	1	1	72	73	74	75	1	27	27	27	27	0	0	0	43	43	1	1	43	43
43	43	1	1	43	43	43	1	1	1	1	1	1	1	43	43	1	1	2	1	1	2	1	43	43	1	1	1	1	2	0	1	0	0	0	1	0	1	1	1	2	205	1	1	43	43	1	1	1	1	1	1	1	1	1	1	1	1	203	1	0	43	43	93	1	204	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	84	85	86	87	1	27	27	27	27	88	0	0	43	43	1	1	43	43
43	43	1	2	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	1	1	43	43	43	43	43	1	1	1	0	0	0	0	2	1	1	1	1	1	1	1	1	43	43	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	43	43	1	1	1	0	0	0	0	1	1	2	1	1	43	43	43	43	43	43	43	43	43	43	1	1	27	27	27	27	1	0	0	43	43	209	1	43	43
43	43	4	1	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	1	1	43	43	1	1	1	2	1	1	1	1	1	1	1	2	1	93	1	1	1	1	1	43	43	1	1	2	1	1	0	1	1	1	1	1	1	2	0	1	43	43	1	1	1	0	0	0	1	1	1	1	1	1	43	43	43	43	43	43	43	43	43	43	1	1	48	49	50	51	1	0	0	43	43	1	0	43	43
43	43	16	1	43	43	1	1	1	1	1	1	43	43	1	1	1	1	1	43	43	0	1	43	43	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	43	43	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	43	43	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	43	43	1	1	1	1	1	1	60	61	62	63	1	0	0	43	43	1	1	43	43
43	43	1	1	43	43	0	0	2	1	1	0	43	43	204	1	1	1	1	43	43	1	1	43	43	1	0	1	1	1	1	48	49	50	51	1	1	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	43	43	1	1	0	1	1	1	72	73	74	75	12	13	14	43	43	1	1	43	43
43	43	4	1	43	43	1	1	4	1	1	1	43	43	1	93	1	1	3	43	43	0	1	43	43	1	1	1	1	1	1	60	61	62	63	1	1	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	1	1	1	1	0	1	1	1	206	1	0	0	204	1	1	1	43	43	1	1	1	1	1	1	84	85	86	87	24	25	26	43	43	200	27	43	43
43	43	16	1	43	43	93	1	16	4	1	1	43	43	1	1	3	2	15	43	43	1	1	43	43	1	1	1	93	93	93	72	73	74	75	1	2	43	43	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	0	0	1	1	1	43	43	1	1	0	1	1	1	93	93	27	27	36	37	38	43	43	27	27	43	43
43	43	1	1	43	43	1	3	4	16	1	1	43	43	1	1	15	1	1	43	43	2	93	43	43	2	1	1	1	1	1	84	85	86	87	1	2	43	43	2	2	1	1	0	0	203	93	1	0	0	1	93	1	1	1	1	1	1	1	93	1	1	1	1	2	1	1	1	209	1	2	1	1	0	0	0	1	1	1	43	43	1	209	1	1	1	1	15	1	1	1	1	1	0	43	43	27	27	43	43
43	43	1	1	43	43	1	15	16	1	1	1	43	43	0	1	1	1	1	43	43	1	1	43	43	203	1	1	1	1	1	12	13	14	1	1	1	43	43	1	1	0	1	0	0	0	1	93	93	0	1	1	1	1	93	1	1	1	1	1	2	1	93	1	1	1	43	43	43	0	1	1	2	0	0	0	1	1	1	43	43	2	1	1	93	1	1	1	1	1	1	1	1	0	43	43	27	27	43	43
43	43	0	1	43	43	1	1	4	1	1	1	43	43	3	1	0	0	1	43	43	1	1	43	43	1	1	93	1	1	1	24	25	26	1	93	1	43	43	1	1	1	1	0	0	0	93	1	0	0	1	1	0	0	0	1	0	1	1	93	1	1	1	1	1	1	43	43	43	1	1	1	1	93	0	0	1	1	1	43	43	1	1	93	1	1	205	1	0	1	200	1	1	0	43	43	27	27	43	43
43	43	1	1	43	43	0	1	16	4	1	209	43	43	15	1	1	93	1	43	43	1	1	43	43	1	1	1	1	1	1	36	37	38	1	1	1	43	43	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	13	14	1	1	1	206	1	1	93	1	1	43	43	43	1	1	1	1	0	0	0	1	1	0	43	43	1	1	1	1	1	1	2	1	1	1	1	1	0	43	43	27	27	43	43
43	43	43	43	43	43	1	1	4	16	1	1	43	43	1	1	1	1	1	43	43	43	1	43	43	1	1	1	1	1	203	1	1	1	1	1	1	43	43	0	1	93	1	0	93	93	1	2	0	93	1	1	0	0	0	25	26	1	1	1	1	1	1	1	1	1	43	43	43	1	0	1	2	0	0	0	93	1	1	43	43	1	1	1	1	1	1	1	93	1	1	1	1	0	43	43	27	93	43	43
43	43	43	43	43	43	1	1	16	1	1	1	43	43	1	1	2	1	1	43	43	43	43	43	43	1	1	209	1	1	1	1	1	93	1	1	1	43	43	1	1	1	1	0	0	0	1	1	0	0	93	1	0	0	0	37	38	1	1	1	1	1	1	1	203	1	43	43	43	1	1	1	1	0	0	0	1	1	93	43	43	1	1	1	1	93	1	1	1	1	12	13	14	1	43	43	27	27	43	43
43	43	1	0	43	43	93	1	1	4	2	1	43	43	1	93	1	209	1	1	43	43	43	43	43	43	1	1	0	0	93	1	2	1	1	93	1	43	43	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	12	13	14	93	1	1	43	43	43	1	1	1	1	0	0	0	0	1	93	43	43	52	53	54	55	1	1	3	1	1	24	25	26	2	27	93	12	13	43	43
43	43	1	0	43	43	1	202	1	16	1	1	43	43	1	1	1	1	1	2	2	43	43	43	43	43	43	1	1	1	1	1	1	1	1	1	200	43	43	1	93	1	1	0	0	0	0	93	0	0	0	207	1	1	93	1	1	1	1	1	24	25	26	1	1	1	43	43	43	43	43	43	1	0	93	0	1	1	1	43	43	64	65	66	67	1	1	15	1	1	36	37	38	1	27	27	24	25	43	43
43	43	1	0	43	43	1	1	1	1	1	0	43	43	1	1	1	1	1	1	1	93	43	43	43	43	43	1	1	99	100	101	102	1	1	93	1	43	43	1	1	1	1	93	93	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	36	37	38	1	1	0	43	43	43	43	43	43	1	0	0	0	1	1	1	43	43	76	77	78	79	2	2	93	1	0	1	1	1	1	1	1	93	37	43	43
43	43	1	0	43	48	49	50	51	1	2	1	43	43	0	2	0	43	1	93	1	1	1	43	93	43	43	43	1	111	112	113	114	1	93	1	1	43	43	1	1	1	1	0	0	0	93	0	0	93	1	1	1	1	1	1	1	2	93	1	1	1	1	1	1	1	43	44	45	46	43	43	1	0	0	0	1	1	1	43	43	88	89	90	91	1	1	1	1	1	1	1	1	1	1	1	1	1	43	43
43	43	1	0	43	60	61	62	63	1	43	43	43	43	43	1	0	43	43	1	1	1	1	99	100	101	102	1	43	123	124	125	126	1	1	1	1	43	43	93	1	1	206	0	0	0	0	0	0	0	1	0	1	1	1	1	1	202	1	1	1	1	2	1	1	1	43	56	57	58	43	43	1	0	0	0	1	1	1	43	43	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	43	43
43	43	1	4	1	72	73	74	75	1	1	43	43	43	43	1	0	43	43	202	1	1	43	111	112	113	114	43	43	43	43	43	43	1	1	1	1	43	43	1	1	2	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	0	1	1	0	1	2	43	68	69	70	43	43	1	0	0	0	1	1	1	43	43	1	0	1	1	1	1	1	1	1	1	1	1	205	1	1	1	1	43	43
43	43	1	16	4	84	85	86	87	1	43	43	93	43	43	43	0	43	43	1	1	1	1	123	124	125	126	43	43	43	43	43	43	1	1	1	1	43	43	1	93	0	1	99	100	101	102	99	100	101	102	99	100	101	102	1	52	53	54	55	1	1	1	1	1	1	43	43	43	43	43	43	1	1	1	1	1	1	1	43	43	1	1	1	1	1	0	2	2	1	1	1	1	2	1	1	1	201	43	43
43	43	1	4	16	1	1	43	1	43	43	43	43	43	43	43	0	43	43	43	43	43	43	43	43	2	43	1	43	43	43	43	43	43	1	1	1	43	43	1	1	1	1	111	112	113	114	111	112	113	114	111	112	113	114	1	64	65	66	67	1	1	1	93	1	1	1	43	43	43	43	43	1	1	1	1	1	1	1	43	43	43	43	43	43	43	43	43	43	2	1	1	28	28	28	28	1	1	43	43
43	43	1	16	1	1	2	43	1	1	43	43	43	43	43	43	0	43	43	43	43	43	43	43	43	1	1	43	43	43	43	93	43	1	1	1	1	43	43	1	0	1	1	123	124	125	126	123	124	125	126	123	124	125	126	1	76	77	78	79	1	3	1	1	1	1	1	43	43	43	43	1	1	1	1	1	1	1	1	43	43	43	43	43	43	43	43	43	43	93	1	1	28	93	93	28	93	1	43	43
43	43	1	4	1	43	43	43	1	1	1	43	43	93	43	43	0	0	0	0	43	43	43	43	93	43	43	43	1	43	1	43	43	43	43	93	1	43	43	1	1	1	1	1	1	202	0	0	0	1	1	1	1	1	1	0	88	89	90	91	1	15	0	1	1	1	43	43	43	43	43	43	1	1	0	0	1	2	1	43	1	1	1	1	1	1	1	1	1	93	1	1	28	93	28	28	1	1	43	43
43	43	1	16	4	43	43	43	12	13	14	43	43	43	43	43	43	43	43	0	43	43	44	45	46	43	43	43	43	43	43	43	43	43	1	1	1	43	43	1	1	0	2	2	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43	43	43	43	43	43	43	1	1	1	1	1	1	1	43	1	1	1	1	1	1	1	1	1	1	1	1	93	28	93	28	1	1	43	43
43	43	1	4	16	93	1	1	24	25	26	43	43	43	0	43	43	43	43	0	43	1	56	57	58	43	43	43	43	43	43	43	43	43	1	1	1	43	43	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	3	1	12	13	14	1	43	43	43	43	43	44	45	46	1	1	1	1	1	1	1	43	1	0	200	1	2	1	0	1	1	1	1	201	28	28	28	28	93	2	43	43
43	43	1	16	1	1	1	1	36	37	38	1	1	1	1	43	43	93	43	0	43	43	68	69	70	43	43	43	43	43	43	93	43	43	43	1	1	43	43	1	1	1	1	1	1	0	0	0	0	1	43	1	1	44	45	46	1	1	15	1	24	25	26	1	43	43	43	43	43	56	57	58	43	43	43	43	43	43	43	44	45	46	43	43	1	1	1	1	1	43	1	1	28	93	28	28	1	1	43	43
43	43	1	1	4	1	1	0	1	1	1	1	1	1	1	43	43	43	43	0	1	43	43	43	43	93	43	0	43	43	43	43	43	43	43	43	2	43	43	1	1	1	1	1	1	0	0	0	44	45	46	1	1	56	57	58	13	14	1	1	36	37	38	1	43	43	43	43	43	68	69	70	43	43	43	43	43	43	43	56	57	58	43	1	1	1	1	0	1	1	1	2	28	28	28	28	0	0	43	43
43	43	0	1	16	1	1	1	1	1	1	1	1	1	205	1	1	1	43	1	1	1	43	43	43	43	43	0	43	43	1	1	0	0	43	43	43	43	43	1	1	1	43	1	1	1	0	0	56	57	58	0	1	68	69	70	25	26	1	1	1	1	1	1	43	43	1	1	1	1	1	1	1	1	1	1	1	43	43	68	69	70	43	0	1	93	3	1	1	43	43	1	28	28	28	28	27	27	43	43
43	43	1	0	0	1	203	1	1	1	48	49	50	51	1	1	1	1	1	2	1	0	1	43	43	43	43	208	43	43	43	204	1	1	43	43	1	43	43	1	1	1	43	1	1	1	0	0	68	69	70	43	1	1	1	36	37	38	1	1	1	1	1	0	43	43	1	1	1	1	1	1	1	1	1	1	1	43	43	43	43	43	43	1	1	1	15	1	1	43	43	1	1	0	27	27	27	27	43	43
43	43	100	101	102	93	1	1	1	208	60	61	62	63	1	1	93	1	1	1	1	1	0	0	0	204	0	0	0	43	43	43	43	43	43	43	1	43	43	1	1	43	43	1	1	1	0	0	0	1	43	43	0	1	1	1	1	1	1	1	207	1	1	1	43	43	1	0	3	1	1	3	1	1	1	1	1	43	43	43	43	43	43	1	1	1	2	1	1	43	43	0	12	13	14	27	27	27	43	43
43	43	112	113	114	1	4	1	1	1	72	73	74	75	2	1	1	1	0	203	1	1	43	43	43	43	43	43	43	43	43	43	43	43	43	1	1	43	43	0	1	1	43	1	1	1	0	0	0	0	43	1	1	1	1	1	0	1	1	1	93	1	1	1	43	43	1	1	15	1	1	15	2	1	3	1	1	43	43	43	43	43	43	1	0	1	1	1	1	43	43	2	24	25	26	93	27	27	43	43
43	43	124	125	126	1	16	4	1	1	84	85	86	87	1	1	1	1	1	1	1	1	43	43	93	43	43	43	43	43	43	43	93	43	43	0	1	43	43	1	1	43	43	1	1	1	0	0	0	1	43	1	208	1	1	1	1	1	1	1	1	1	1	1	43	43	1	1	1	1	1	0	1	1	15	1	1	43	43	3	43	43	43	1	1	1	204	1	43	43	43	2	36	37	38	27	0	0	43	43
43	43	1	0	0	1	4	16	1	1	1	43	43	1	1	1	1	208	1	1	1	1	43	43	43	43	43	43	43	43	43	43	43	43	43	1	209	43	43	1	1	43	43	1	1	201	0	0	0	1	43	1	1	0	1	1	1	1	93	1	1	1	1	1	43	43	1	1	200	1	1	1	2	3	1	93	1	43	43	15	43	43	43	1	1	1	1	1	43	43	43	1	1	0	27	27	0	0	43	43
43	43	1	0	0	12	13	14	1	0	1	43	43	1	2	1	1	1	1	1	1	1	43	1	0	43	43	93	43	0	0	43	43	43	43	1	1	43	43	1	1	43	43	207	0	1	1	1	1	1	43	43	43	1	1	1	93	1	1	1	1	1	93	1	43	43	202	1	1	1	1	1	1	15	1	1	1	43	43	43	43	43	43	43	43	93	43	43	43	43	43	1	2	0	27	27	27	27	43	43
43	43	1	1	1	24	25	26	1	4	1	43	43	1	93	1	99	100	101	102	1	1	43	208	43	43	43	99	100	101	102	43	43	43	43	1	0	43	43	1	1	43	43	43	43	43	43	43	43	43	43	43	1	0	1	1	1	1	1	0	1	1	2	1	43	43	1	1	1	1	1	1	1	1	1	1	1	43	43	43	43	43	43	43	43	43	43	43	1	43	43	1	1	1	27	27	27	27	43	43
43	43	0	1	1	36	37	38	1	16	4	43	43	1	1	1	111	112	113	114	0	1	43	43	43	1	43	111	112	113	114	43	43	43	43	1	1	43	43	1	43	1	43	43	1	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	1	0	1	1	1	203	1	1	43	43	43	43	43	43	43	43	93	43	43	43	43	43	1	1	1	27	93	27	202	43	43
43	43	1	1	0	1	4	16	1	4	16	43	43	44	45	46	123	124	125	126	2	1	1	43	43	43	93	123	124	125	126	43	43	43	43	1	1	43	43	1	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	1	1	1	2	1	1	1	1	43	43	43	43	43	3	43	43	43	43	43	43	43	43	1	12	13	14	27	27	27	43	43
43	43	1	1	1	1	16	1	204	16	1	43	43	56	57	58	1	1	43	43	1	1	1	43	43	43	1	43	43	0	0	43	93	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	1	1	1	1	1	1	43	43	1	1	1	1	1	1	0	1	1	1	1	1	1	3	1	93	1	1	43	43	43	43	44	45	46	43	43	43	43	43	43	43	1	24	25	26	0	0	0	43	43
43	43	1	1	1	1	1	4	2	4	1	43	43	68	69	70	1	0	43	43	43	43	43	43	43	48	49	50	51	0	0	43	43	43	43	43	43	43	43	43	1	43	43	43	43	43	43	43	43	1	1	1	1	1	1	1	1	43	43	1	1	1	1	1	1	0	1	1	1	1	3	1	3	1	0	1	1	43	43	1	43	56	57	58	43	43	43	43	43	43	43	1	36	37	38	0	0	0	43	43
